double_matchings,bits_recovered,bits,%
127.0,2908.0,6520.0,0.4460122699386503
6.0,2.0,6.0,0.3333333333333333
66.0,496.0,1468.0,0.33787465940054495
25.0,168.0,304.0,0.5526315789473685
65.0,850.0,1552.0,0.5476804123711341
68.0,736.0,1792.0,0.4107142857142857
105.0,2408.0,4690.0,0.5134328358208955
44.0,384.0,792.0,0.48484848484848486
76.0,1364.0,2528.0,0.5395569620253164
77.0,1060.0,2476.0,0.4281098546042003
37.0,268.0,594.0,0.4511784511784512
41.0,382.0,628.0,0.60828025477707
47.0,288.0,756.0,0.38095238095238093
33.0,280.0,558.0,0.5017921146953405
85.0,1004.0,2128.0,0.4718045112781955
65.0,784.0,1768.0,0.4434389140271493
30.0,148.0,286.0,0.5174825174825175
106.0,2314.0,4360.0,0.5307339449541284
67.0,612.0,1366.0,0.4480234260614934
69.0,622.0,1518.0,0.40974967061923584
22.0,18.0,78.0,0.23076923076923078
99.0,1334.0,3534.0,0.377475947934352
95.0,1350.0,3422.0,0.3945061367621274
46.0,446.0,902.0,0.49445676274944567
114.0,2430.0,4788.0,0.5075187969924813
21.0,54.0,150.0,0.36
76.0,880.0,2152.0,0.40892193308550184
99.0,1798.0,3994.0,0.4501752628943415
47.0,448.0,908.0,0.4933920704845815
18.0,48.0,144.0,0.3333333333333333
43.0,210.0,664.0,0.31626506024096385
61.0,448.0,1064.0,0.42105263157894735
24.0,118.0,232.0,0.5086206896551724
101.0,1728.0,3640.0,0.4747252747252747
68.0,722.0,1662.0,0.43441636582430804
29.0,126.0,236.0,0.5338983050847458
39.0,202.0,442.0,0.45701357466063347
72.0,1000.0,2686.0,0.37230081906180196
51.0,468.0,1242.0,0.37681159420289856
25.0,68.0,312.0,0.21794871794871795
105.0,1606.0,4032.0,0.39831349206349204
58.0,632.0,1504.0,0.42021276595744683
28.0,162.0,358.0,0.45251396648044695
26.0,162.0,344.0,0.47093023255813954
11.0,4.0,28.0,0.14285714285714285
26.0,94.0,222.0,0.42342342342342343
127.0,2080.0,6248.0,0.33290653008962867
13.0,6.0,78.0,0.07692307692307693
113.0,1806.0,5144.0,0.3510886469673406
21.0,38.0,128.0,0.296875
122.0,2182.0,5504.0,0.3964389534883721
96.0,1156.0,3206.0,0.3605739238927012
60.0,334.0,1088.0,0.3069852941176471
29.0,130.0,236.0,0.5508474576271186
59.0,342.0,1406.0,0.24324324324324326
86.0,948.0,3264.0,0.29044117647058826
68.0,728.0,1660.0,0.43855421686746987
19.0,62.0,126.0,0.49206349206349204
98.0,1160.0,3198.0,0.3627267041901188
23.0,110.0,202.0,0.5445544554455446
58.0,432.0,1062.0,0.4067796610169492
81.0,1462.0,2554.0,0.572435395458105
23.0,54.0,202.0,0.26732673267326734
54.0,312.0,846.0,0.36879432624113473
96.0,1822.0,3736.0,0.4876873661670236
64.0,438.0,1080.0,0.40555555555555556
43.0,352.0,724.0,0.4861878453038674
84.0,1430.0,3122.0,0.45803971812940425
96.0,1236.0,3266.0,0.3784445805266381
36.0,190.0,510.0,0.37254901960784315
53.0,434.0,934.0,0.46466809421841543
130.0,2112.0,6640.0,0.3180722891566265
27.0,126.0,262.0,0.48091603053435117
10.0,0.0,14.0,0.0
53.0,336.0,718.0,0.467966573816156
70.0,452.0,1800.0,0.2511111111111111
22.0,82.0,164.0,0.5
21.0,58.0,202.0,0.2871287128712871
44.0,414.0,726.0,0.5702479338842975
22.0,48.0,166.0,0.2891566265060241
115.0,2942.0,5816.0,0.5058459422283357
93.0,1118.0,3454.0,0.3236826867400116
64.0,520.0,1168.0,0.4452054794520548
55.0,702.0,1212.0,0.5792079207920792
45.0,312.0,720.0,0.43333333333333335
127.0,2890.0,6256.0,0.46195652173913043
97.0,1392.0,3174.0,0.43856332703213613
67.0,552.0,1398.0,0.3948497854077253
75.0,862.0,2364.0,0.3646362098138748
73.0,894.0,1606.0,0.5566625155666252
76.0,640.0,1368.0,0.4678362573099415
124.0,2072.0,5286.0,0.3919788119561105
100.0,1962.0,4782.0,0.410288582183187
107.0,1956.0,4150.0,0.4713253012048193
19.0,22.0,58.0,0.3793103448275862
69.0,526.0,1734.0,0.3033448673587082
20.0,66.0,126.0,0.5238095238095238
61.0,676.0,1576.0,0.4289340101522843
15.0,22.0,78.0,0.28205128205128205
112.0,1926.0,4886.0,0.39418747441670077
44.0,342.0,938.0,0.3646055437100213
30.0,166.0,414.0,0.40096618357487923
72.0,904.0,2416.0,0.3741721854304636
52.0,488.0,1056.0,0.4621212121212121
45.0,268.0,632.0,0.4240506329113924
85.0,1378.0,3058.0,0.45062132112491826
69.0,706.0,1408.0,0.5014204545454546
38.0,108.0,484.0,0.2231404958677686
51.0,346.0,930.0,0.3720430107526882
33.0,152.0,412.0,0.36893203883495146
32.0,280.0,558.0,0.5017921146953405
89.0,1308.0,2432.0,0.537828947368421
88.0,878.0,2432.0,0.36101973684210525
15.0,10.0,52.0,0.19230769230769232
106.0,1640.0,3504.0,0.4680365296803653
6.0,14.0,22.0,0.6363636363636364
110.0,1560.0,3528.0,0.4421768707482993
36.0,210.0,416.0,0.5048076923076923
21.0,90.0,142.0,0.6338028169014085
124.0,1738.0,5624.0,0.30903271692745377
37.0,318.0,638.0,0.49843260188087773
122.0,2462.0,4696.0,0.5242759795570698
42.0,370.0,582.0,0.6357388316151202
14.0,10.0,68.0,0.14705882352941177
94.0,1410.0,3550.0,0.3971830985915493
74.0,678.0,1648.0,0.41140776699029125
102.0,1230.0,3414.0,0.3602811950790861
14.0,22.0,54.0,0.4074074074074074
115.0,1662.0,4690.0,0.3543710021321962
11.0,14.0,38.0,0.3684210526315789
51.0,270.0,892.0,0.30269058295964124
62.0,588.0,1392.0,0.4224137931034483
75.0,838.0,1844.0,0.4544468546637744
63.0,502.0,1174.0,0.42759795570698467
115.0,1872.0,4398.0,0.4256480218281037
108.0,1708.0,4206.0,0.4060865430337613
59.0,576.0,1288.0,0.4472049689440994
39.0,328.0,518.0,0.6332046332046332
17.0,18.0,78.0,0.23076923076923078
77.0,992.0,1930.0,0.5139896373056995
11.0,16.0,40.0,0.4
121.0,2140.0,6430.0,0.3328149300155521
48.0,342.0,1158.0,0.29533678756476683
83.0,958.0,2932.0,0.3267394270122783
35.0,124.0,378.0,0.328042328042328
48.0,328.0,850.0,0.38588235294117645
105.0,1448.0,3868.0,0.37435367114788004
33.0,158.0,520.0,0.3038461538461538
112.0,2130.0,4702.0,0.4529987239472565
69.0,918.0,1732.0,0.5300230946882217
106.0,1798.0,4136.0,0.4347195357833656
7.0,0.0,6.0,0.0
27.0,82.0,254.0,0.3228346456692913
65.0,626.0,1702.0,0.36780258519388953
25.0,48.0,214.0,0.22429906542056074
117.0,1782.0,4842.0,0.3680297397769517
106.0,1458.0,3838.0,0.3798853569567483
27.0,88.0,334.0,0.2634730538922156
112.0,1164.0,5032.0,0.2313195548489666
63.0,736.0,1534.0,0.47979139504563234
85.0,1174.0,3352.0,0.3502386634844869
66.0,536.0,1462.0,0.36662106703146374
118.0,1630.0,4960.0,0.3286290322580645
59.0,382.0,1112.0,0.3435251798561151
98.0,1430.0,3630.0,0.3939393939393939
106.0,1602.0,4430.0,0.36162528216704287
40.0,270.0,582.0,0.4639175257731959
108.0,2368.0,4442.0,0.5330932012606934
75.0,838.0,2112.0,0.39678030303030304
44.0,336.0,640.0,0.525
61.0,736.0,1412.0,0.5212464589235127
103.0,1942.0,4234.0,0.4586679263108172
28.0,166.0,322.0,0.515527950310559
33.0,78.0,410.0,0.1902439024390244
42.0,202.0,548.0,0.3686131386861314
102.0,1512.0,3948.0,0.3829787234042553
87.0,1012.0,2886.0,0.35065835065835066
90.0,776.0,2344.0,0.3310580204778157
114.0,2008.0,4258.0,0.4715829027712541
138.0,3904.0,7206.0,0.5417707466000555
18.0,16.0,58.0,0.27586206896551724
47.0,286.0,1134.0,0.25220458553791886
61.0,434.0,1394.0,0.3113342898134864
15.0,46.0,82.0,0.5609756097560976
83.0,1126.0,2670.0,0.4217228464419476
68.0,784.0,1930.0,0.40621761658031086
127.0,2212.0,5822.0,0.37993816557883886
27.0,72.0,256.0,0.28125
28.0,128.0,292.0,0.4383561643835616
8.0,2.0,16.0,0.125
27.0,68.0,240.0,0.2833333333333333
79.0,846.0,2164.0,0.3909426987060998
80.0,798.0,2114.0,0.37748344370860926
111.0,1164.0,4232.0,0.27504725897920607
26.0,68.0,240.0,0.2833333333333333
75.0,882.0,2544.0,0.3466981132075472
91.0,1084.0,3162.0,0.34282099936748894
32.0,118.0,368.0,0.32065217391304346
48.0,262.0,702.0,0.3732193732193732
98.0,1794.0,4032.0,0.44494047619047616
21.0,54.0,216.0,0.25
91.0,1198.0,2866.0,0.4180041870202373
15.0,32.0,88.0,0.36363636363636365
23.0,166.0,254.0,0.6535433070866141
83.0,1254.0,3328.0,0.37680288461538464
130.0,2320.0,6430.0,0.3608087091757387
102.0,1360.0,3652.0,0.3723986856516977
27.0,78.0,174.0,0.4482758620689655
74.0,652.0,2386.0,0.2732606873428332
93.0,824.0,2664.0,0.30930930930930933
108.0,1942.0,4042.0,0.4804552201880257
78.0,982.0,2386.0,0.4115674769488684
50.0,258.0,632.0,0.40822784810126583
13.0,52.0,76.0,0.6842105263157895
42.0,306.0,902.0,0.3392461197339246
35.0,132.0,358.0,0.3687150837988827
86.0,1020.0,3256.0,0.3132678132678133
58.0,558.0,1182.0,0.4720812182741117
65.0,752.0,1400.0,0.5371428571428571
18.0,52.0,122.0,0.4262295081967213
80.0,846.0,2638.0,0.3206974981046247
85.0,756.0,2796.0,0.2703862660944206
80.0,708.0,2320.0,0.30517241379310345
66.0,952.0,1622.0,0.5869297163995068
108.0,1696.0,4216.0,0.40227703984819735
51.0,366.0,850.0,0.43058823529411766
123.0,2974.0,5460.0,0.5446886446886446
72.0,478.0,1482.0,0.3225371120107962
76.0,1378.0,2346.0,0.587382779198636
60.0,478.0,1070.0,0.44672897196261685
42.0,190.0,556.0,0.34172661870503596
63.0,622.0,1510.0,0.4119205298013245
27.0,106.0,236.0,0.4491525423728814
8.0,4.0,8.0,0.5
63.0,480.0,1452.0,0.3305785123966942
26.0,82.0,238.0,0.3445378151260504
31.0,46.0,276.0,0.16666666666666666
101.0,2014.0,4038.0,0.49876176324913324
52.0,238.0,958.0,0.24843423799582465
31.0,162.0,322.0,0.5031055900621118
27.0,128.0,328.0,0.3902439024390244
42.0,352.0,672.0,0.5238095238095238
123.0,3466.0,7690.0,0.4507152145643693
18.0,52.0,100.0,0.52
36.0,220.0,522.0,0.421455938697318
38.0,186.0,406.0,0.458128078817734
88.0,1114.0,3382.0,0.32939089296274393
94.0,1648.0,3048.0,0.5406824146981627
82.0,818.0,2448.0,0.3341503267973856
91.0,1040.0,2646.0,0.3930461073318216
85.0,1230.0,2890.0,0.42560553633217996
107.0,2340.0,4680.0,0.5
131.0,2686.0,6720.0,0.399702380952381
19.0,62.0,144.0,0.4305555555555556
125.0,2848.0,5886.0,0.4838600067957866
81.0,502.0,2792.0,0.17979942693409742
99.0,1586.0,3618.0,0.43836373687119956
119.0,2368.0,5272.0,0.44916540212443096
41.0,280.0,582.0,0.48109965635738833
31.0,124.0,280.0,0.44285714285714284
104.0,1312.0,2812.0,0.4665718349928876
14.0,14.0,82.0,0.17073170731707318
118.0,1518.0,4564.0,0.33260297984224363
102.0,2588.0,4870.0,0.5314168377823408
7.0,4.0,8.0,0.5
123.0,2746.0,5858.0,0.4687606691703653
46.0,334.0,902.0,0.37028824833702884
124.0,2170.0,5662.0,0.38325679971741433
