double_matchings,bits_recovered,bits,%
20.0,1083.0,1083.0,1.0
21.0,1203.0,1203.0,1.0
16.0,336.0,405.0,0.8296296296296296
17.0,570.0,570.0,1.0
15.0,477.0,477.0,1.0
16.0,387.0,387.0,1.0
14.0,411.0,438.0,0.9383561643835616
15.0,417.0,417.0,1.0
15.0,420.0,420.0,1.0
11.0,0.0,120.0,0.0
13.0,93.0,195.0,0.4769230769230769
18.0,768.0,768.0,1.0
13.0,174.0,180.0,0.9666666666666668
18.0,732.0,732.0,1.0
13.0,165.0,276.0,0.5978260869565217
18.0,684.0,684.0,1.0
13.0,156.0,285.0,0.5473684210526316
17.0,630.0,630.0,1.0
17.0,699.0,699.0,1.0
15.0,459.0,459.0,1.0
19.0,888.0,888.0,1.0
13.0,309.0,309.0,1.0
18.0,858.0,858.0,1.0
15.0,336.0,354.0,0.9491525423728814
19.0,1164.0,1164.0,1.0
18.0,930.0,930.0,1.0
13.0,252.0,252.0,1.0
15.0,207.0,351.0,0.5897435897435898
15.0,411.0,411.0,1.0
17.0,531.0,531.0,1.0
18.0,660.0,660.0,1.0
18.0,747.0,747.0,1.0
14.0,183.0,213.0,0.8591549295774648
13.0,270.0,270.0,1.0
18.0,852.0,852.0,1.0
12.0,204.0,204.0,1.0
10.0,171.0,171.0,1.0
15.0,474.0,474.0,1.0
14.0,222.0,225.0,0.9866666666666668
20.0,1173.0,1173.0,1.0
14.0,471.0,471.0,1.0
21.0,1206.0,1206.0,1.0
17.0,708.0,708.0,1.0
11.0,156.0,156.0,1.0
15.0,390.0,390.0,1.0
17.0,552.0,552.0,1.0
15.0,0.0,435.0,0.0
17.0,561.0,561.0,1.0
17.0,387.0,426.0,0.908450704225352
14.0,363.0,363.0,1.0
14.0,507.0,507.0,1.0
21.0,1182.0,1182.0,1.0
20.0,741.0,903.0,0.8205980066445183
17.0,372.0,591.0,0.6294416243654822
15.0,417.0,417.0,1.0
19.0,885.0,885.0,1.0
18.0,810.0,846.0,0.9574468085106383
18.0,291.0,411.0,0.708029197080292
16.0,495.0,546.0,0.9065934065934066
16.0,603.0,603.0,1.0
14.0,321.0,321.0,1.0
13.0,204.0,231.0,0.8831168831168831
15.0,270.0,345.0,0.782608695652174
18.0,741.0,741.0,1.0
11.0,0.0,114.0,0.0
13.0,267.0,267.0,1.0
12.0,159.0,162.0,0.9814814814814816
20.0,1380.0,1380.0,1.0
15.0,450.0,450.0,1.0
16.0,582.0,582.0,1.0
15.0,489.0,489.0,1.0
15.0,447.0,447.0,1.0
22.0,1503.0,1614.0,0.9312267657992565
16.0,432.0,432.0,1.0
16.0,534.0,534.0,1.0
21.0,1041.0,1041.0,1.0
14.0,360.0,360.0,1.0
19.0,837.0,837.0,1.0
11.0,171.0,171.0,1.0
18.0,888.0,888.0,1.0
14.0,375.0,375.0,1.0
14.0,303.0,303.0,1.0
14.0,393.0,393.0,1.0
18.0,543.0,543.0,1.0
12.0,0.0,63.0,0.0
15.0,564.0,564.0,1.0
5.0,0.0,12.0,0.0
11.0,120.0,132.0,0.9090909090909092
14.0,447.0,447.0,1.0
17.0,561.0,561.0,1.0
17.0,498.0,576.0,0.8645833333333334
14.0,303.0,303.0,1.0
11.0,135.0,144.0,0.9375
15.0,591.0,591.0,1.0
17.0,546.0,546.0,1.0
21.0,828.0,1134.0,0.7301587301587301
14.0,435.0,435.0,1.0
18.0,897.0,897.0,1.0
15.0,261.0,366.0,0.7131147540983607
15.0,435.0,435.0,1.0
20.0,660.0,660.0,1.0
12.0,99.0,162.0,0.6111111111111112
14.0,285.0,300.0,0.95
17.0,657.0,756.0,0.8690476190476191
20.0,618.0,618.0,1.0
19.0,624.0,708.0,0.8813559322033898
14.0,405.0,405.0,1.0
11.0,117.0,117.0,1.0
20.0,1107.0,1107.0,1.0
16.0,591.0,591.0,1.0
15.0,477.0,477.0,1.0
14.0,297.0,297.0,1.0
17.0,522.0,576.0,0.90625
18.0,825.0,825.0,1.0
15.0,309.0,363.0,0.8512396694214877
19.0,651.0,690.0,0.9434782608695652
19.0,930.0,930.0,1.0
17.0,522.0,522.0,1.0
16.0,501.0,501.0,1.0
16.0,516.0,516.0,1.0
16.0,429.0,429.0,1.0
17.0,429.0,543.0,0.7900552486187845
14.0,336.0,336.0,1.0
17.0,567.0,567.0,1.0
22.0,1641.0,1641.0,1.0
16.0,591.0,591.0,1.0
15.0,525.0,525.0,1.0
14.0,387.0,387.0,1.0
17.0,492.0,492.0,1.0
12.0,213.0,237.0,0.8987341772151899
16.0,189.0,378.0,0.5
14.0,225.0,315.0,0.7142857142857143
17.0,453.0,453.0,1.0
16.0,660.0,660.0,1.0
16.0,513.0,657.0,0.7808219178082192
19.0,915.0,915.0,1.0
15.0,0.0,234.0,0.0
18.0,921.0,921.0,1.0
17.0,558.0,558.0,1.0
17.0,546.0,546.0,1.0
19.0,735.0,735.0,1.0
13.0,405.0,405.0,1.0
14.0,345.0,345.0,1.0
17.0,657.0,657.0,1.0
17.0,675.0,675.0,1.0
14.0,222.0,222.0,1.0
17.0,690.0,690.0,1.0
18.0,873.0,873.0,1.0
10.0,81.0,99.0,0.8181818181818182
13.0,297.0,297.0,1.0
22.0,1098.0,1098.0,1.0
13.0,222.0,249.0,0.891566265060241
17.0,594.0,594.0,1.0
14.0,396.0,408.0,0.9705882352941176
13.0,396.0,396.0,1.0
13.0,270.0,270.0,1.0
19.0,822.0,822.0,1.0
15.0,381.0,381.0,1.0
14.0,294.0,372.0,0.7903225806451613
16.0,636.0,636.0,1.0
21.0,1161.0,1161.0,1.0
15.0,288.0,288.0,1.0
21.0,1716.0,1716.0,1.0
14.0,252.0,462.0,0.5454545454545454
18.0,600.0,672.0,0.8928571428571429
20.0,1206.0,1206.0,1.0
16.0,444.0,468.0,0.9487179487179488
14.0,471.0,471.0,1.0
16.0,579.0,579.0,1.0
25.0,1722.0,1722.0,1.0
15.0,354.0,426.0,0.8309859154929577
14.0,375.0,402.0,0.9328358208955224
14.0,246.0,411.0,0.5985401459854015
17.0,735.0,735.0,1.0
16.0,480.0,480.0,1.0
20.0,960.0,960.0,1.0
13.0,267.0,267.0,1.0
17.0,489.0,489.0,1.0
16.0,249.0,333.0,0.7477477477477478
11.0,0.0,60.0,0.0
19.0,771.0,771.0,1.0
15.0,345.0,456.0,0.756578947368421
17.0,726.0,726.0,1.0
11.0,117.0,129.0,0.9069767441860463
15.0,339.0,339.0,1.0
21.0,1296.0,1296.0,1.0
17.0,615.0,615.0,1.0
12.0,177.0,204.0,0.8676470588235294
18.0,474.0,492.0,0.9634146341463414
19.0,429.0,561.0,0.7647058823529411
21.0,1092.0,1092.0,1.0
12.0,183.0,201.0,0.9104477611940298
18.0,819.0,819.0,1.0
18.0,702.0,702.0,1.0
17.0,729.0,729.0,1.0
10.0,60.0,111.0,0.5405405405405406
19.0,558.0,588.0,0.9489795918367347
15.0,315.0,315.0,1.0
13.0,0.0,282.0,0.0
15.0,342.0,432.0,0.7916666666666666
14.0,0.0,183.0,0.0
22.0,1209.0,1209.0,1.0
20.0,1107.0,1107.0,1.0
16.0,582.0,582.0,1.0
17.0,498.0,498.0,1.0
16.0,582.0,582.0,1.0
18.0,879.0,879.0,1.0
16.0,678.0,678.0,1.0
13.0,0.0,228.0,0.0
16.0,417.0,474.0,0.879746835443038
17.0,540.0,540.0,1.0
13.0,159.0,231.0,0.6883116883116883
15.0,408.0,408.0,1.0
19.0,972.0,972.0,1.0
12.0,216.0,216.0,1.0
13.0,0.0,174.0,0.0
18.0,537.0,537.0,1.0
11.0,177.0,180.0,0.9833333333333332
14.0,321.0,345.0,0.9304347826086956
19.0,750.0,750.0,1.0
17.0,483.0,531.0,0.9096045197740112
17.0,534.0,534.0,1.0
13.0,324.0,324.0,1.0
19.0,375.0,639.0,0.5868544600938967
16.0,324.0,324.0,1.0
14.0,300.0,300.0,1.0
20.0,690.0,912.0,0.756578947368421
18.0,702.0,702.0,1.0
20.0,1113.0,1113.0,1.0
18.0,834.0,873.0,0.9553264604810996
11.0,0.0,150.0,0.0
17.0,582.0,582.0,1.0
15.0,339.0,369.0,0.91869918699187
15.0,435.0,435.0,1.0
18.0,840.0,840.0,1.0
12.0,171.0,171.0,1.0
17.0,753.0,753.0,1.0
15.0,279.0,279.0,1.0
18.0,657.0,705.0,0.9319148936170212
15.0,474.0,474.0,1.0
17.0,0.0,456.0,0.0
19.0,957.0,957.0,1.0
21.0,1347.0,1347.0,1.0
17.0,633.0,633.0,1.0
18.0,870.0,870.0,1.0
18.0,666.0,666.0,1.0
14.0,387.0,387.0,1.0
11.0,0.0,63.0,0.0
15.0,393.0,393.0,1.0
13.0,186.0,186.0,1.0
16.0,357.0,396.0,0.9015151515151516
13.0,216.0,216.0,1.0
15.0,492.0,492.0,1.0
16.0,420.0,420.0,1.0
16.0,474.0,474.0,1.0
11.0,186.0,198.0,0.9393939393939394
12.0,225.0,225.0,1.0
13.0,249.0,258.0,0.9651162790697676
20.0,1074.0,1074.0,1.0
18.0,978.0,978.0,1.0
14.0,423.0,423.0,1.0
20.0,891.0,891.0,1.0
13.0,282.0,282.0,1.0
17.0,732.0,732.0,1.0
14.0,264.0,393.0,0.6717557251908397
17.0,420.0,420.0,1.0
16.0,471.0,471.0,1.0
13.0,225.0,225.0,1.0
21.0,972.0,972.0,1.0
18.0,573.0,810.0,0.7074074074074074
15.0,327.0,327.0,1.0
19.0,993.0,993.0,1.0
17.0,606.0,606.0,1.0
18.0,702.0,702.0,1.0
16.0,468.0,468.0,1.0
16.0,468.0,468.0,1.0
14.0,345.0,345.0,1.0
16.0,558.0,558.0,1.0
16.0,474.0,474.0,1.0
13.0,258.0,258.0,1.0
16.0,678.0,678.0,1.0
15.0,474.0,474.0,1.0
14.0,372.0,372.0,1.0
15.0,117.0,261.0,0.4482758620689655
15.0,303.0,402.0,0.753731343283582
13.0,303.0,303.0,1.0
17.0,564.0,564.0,1.0
16.0,417.0,417.0,1.0
19.0,708.0,708.0,1.0
17.0,432.0,540.0,0.8
17.0,585.0,585.0,1.0
14.0,327.0,339.0,0.9646017699115044
20.0,915.0,915.0,1.0
12.0,57.0,147.0,0.3877551020408163
21.0,987.0,987.0,1.0
16.0,165.0,318.0,0.5188679245283019
17.0,726.0,726.0,1.0
21.0,915.0,939.0,0.97444089456869
13.0,0.0,162.0,0.0
16.0,501.0,549.0,0.912568306010929
19.0,693.0,693.0,1.0
18.0,768.0,768.0,1.0
17.0,546.0,546.0,1.0
18.0,714.0,714.0,1.0
21.0,993.0,993.0,1.0
15.0,492.0,492.0,1.0
14.0,303.0,303.0,1.0
15.0,300.0,351.0,0.8547008547008547
16.0,456.0,597.0,0.7638190954773869
11.0,168.0,177.0,0.9491525423728814
13.0,261.0,282.0,0.925531914893617
16.0,420.0,420.0,1.0
18.0,678.0,678.0,1.0
18.0,849.0,849.0,1.0
20.0,1047.0,1047.0,1.0
14.0,135.0,252.0,0.5357142857142857
14.0,402.0,402.0,1.0
17.0,666.0,666.0,1.0
22.0,1506.0,1506.0,1.0
10.0,81.0,96.0,0.84375
18.0,729.0,729.0,1.0
12.0,228.0,243.0,0.9382716049382716
15.0,417.0,417.0,1.0
10.0,0.0,60.0,0.0
14.0,453.0,453.0,1.0
18.0,690.0,690.0,1.0
15.0,327.0,327.0,1.0
16.0,420.0,420.0,1.0
12.0,324.0,324.0,1.0
15.0,399.0,399.0,1.0
21.0,1368.0,1368.0,1.0
16.0,549.0,549.0,1.0
12.0,204.0,222.0,0.918918918918919
13.0,0.0,147.0,0.0
13.0,282.0,282.0,1.0
15.0,303.0,420.0,0.7214285714285714
16.0,429.0,429.0,1.0
13.0,279.0,279.0,1.0
16.0,621.0,621.0,1.0
18.0,708.0,708.0,1.0
16.0,558.0,558.0,1.0
11.0,156.0,156.0,1.0
12.0,246.0,246.0,1.0
14.0,375.0,375.0,1.0
15.0,408.0,408.0,1.0
18.0,762.0,762.0,1.0
16.0,243.0,279.0,0.8709677419354839
11.0,147.0,168.0,0.875
13.0,240.0,240.0,1.0
17.0,741.0,741.0,1.0
17.0,531.0,531.0,1.0
15.0,444.0,456.0,0.9736842105263158
18.0,819.0,819.0,1.0
15.0,471.0,510.0,0.923529411764706
13.0,234.0,243.0,0.9629629629629628
16.0,441.0,447.0,0.9865771812080536
21.0,957.0,957.0,1.0
17.0,666.0,666.0,1.0
16.0,504.0,504.0,1.0
20.0,864.0,864.0,1.0
15.0,405.0,405.0,1.0
17.0,603.0,603.0,1.0
15.0,402.0,408.0,0.9852941176470588
19.0,1032.0,1032.0,1.0
17.0,741.0,741.0,1.0
18.0,714.0,714.0,1.0
21.0,1410.0,1410.0,1.0
15.0,387.0,387.0,1.0
19.0,561.0,603.0,0.9303482587064676
13.0,312.0,312.0,1.0
18.0,867.0,867.0,1.0
15.0,444.0,444.0,1.0
16.0,153.0,231.0,0.6623376623376623
15.0,363.0,363.0,1.0
21.0,1332.0,1332.0,1.0
18.0,645.0,717.0,0.899581589958159
14.0,261.0,261.0,1.0
18.0,639.0,639.0,1.0
20.0,867.0,867.0,1.0
14.0,399.0,399.0,1.0
12.0,186.0,219.0,0.8493150684931506
13.0,207.0,228.0,0.9078947368421052
17.0,525.0,525.0,1.0
20.0,816.0,816.0,1.0
16.0,732.0,732.0,1.0
16.0,462.0,462.0,1.0
13.0,189.0,216.0,0.875
16.0,372.0,405.0,0.9185185185185184
18.0,756.0,756.0,1.0
20.0,837.0,837.0,1.0
15.0,444.0,444.0,1.0
21.0,1152.0,1152.0,1.0
18.0,870.0,870.0,1.0
11.0,0.0,54.0,0.0
13.0,0.0,207.0,0.0
15.0,510.0,510.0,1.0
10.0,144.0,156.0,0.9230769230769232
16.0,657.0,657.0,1.0
16.0,594.0,594.0,1.0
16.0,633.0,633.0,1.0
12.0,141.0,141.0,1.0
16.0,612.0,612.0,1.0
20.0,1203.0,1203.0,1.0
16.0,441.0,441.0,1.0
14.0,327.0,327.0,1.0
17.0,444.0,444.0,1.0
13.0,165.0,210.0,0.7857142857142857
18.0,732.0,732.0,1.0
13.0,345.0,345.0,1.0
15.0,465.0,465.0,1.0
17.0,681.0,681.0,1.0
14.0,381.0,381.0,1.0
17.0,696.0,696.0,1.0
12.0,120.0,144.0,0.8333333333333334
18.0,993.0,993.0,1.0
21.0,1284.0,1284.0,1.0
21.0,1422.0,1422.0,1.0
21.0,759.0,993.0,0.7643504531722054
17.0,408.0,408.0,1.0
21.0,1194.0,1194.0,1.0
12.0,279.0,279.0,1.0
19.0,738.0,738.0,1.0
16.0,354.0,363.0,0.975206611570248
17.0,744.0,744.0,1.0
17.0,699.0,699.0,1.0
21.0,1062.0,1062.0,1.0
11.0,171.0,171.0,1.0
19.0,879.0,879.0,1.0
18.0,627.0,627.0,1.0
20.0,990.0,990.0,1.0
19.0,510.0,510.0,1.0
12.0,48.0,93.0,0.5161290322580645
11.0,129.0,153.0,0.8431372549019608
13.0,276.0,276.0,1.0
19.0,831.0,831.0,1.0
19.0,1158.0,1158.0,1.0
11.0,138.0,138.0,1.0
20.0,1020.0,1020.0,1.0
14.0,237.0,297.0,0.797979797979798
16.0,366.0,384.0,0.953125
19.0,1131.0,1131.0,1.0
16.0,642.0,642.0,1.0
19.0,990.0,990.0,1.0
13.0,228.0,255.0,0.8941176470588236
17.0,528.0,528.0,1.0
15.0,441.0,441.0,1.0
15.0,387.0,387.0,1.0
18.0,747.0,747.0,1.0
14.0,351.0,351.0,1.0
18.0,792.0,792.0,1.0
15.0,354.0,354.0,1.0
16.0,447.0,447.0,1.0
9.0,66.0,66.0,1.0
15.0,351.0,351.0,1.0
18.0,525.0,525.0,1.0
13.0,342.0,342.0,1.0
11.0,168.0,168.0,1.0
11.0,153.0,174.0,0.8793103448275862
20.0,1149.0,1149.0,1.0
15.0,408.0,408.0,1.0
20.0,777.0,777.0,1.0
20.0,855.0,855.0,1.0
13.0,63.0,123.0,0.5121951219512195
17.0,747.0,747.0,1.0
17.0,711.0,711.0,1.0
14.0,501.0,501.0,1.0
12.0,108.0,201.0,0.5373134328358209
15.0,177.0,264.0,0.6704545454545454
16.0,684.0,684.0,1.0
15.0,486.0,486.0,1.0
17.0,552.0,669.0,0.8251121076233184
15.0,333.0,333.0,1.0
22.0,1617.0,1635.0,0.9889908256880734
16.0,633.0,633.0,1.0
15.0,378.0,378.0,1.0
15.0,408.0,408.0,1.0
15.0,474.0,489.0,0.9693251533742332
17.0,570.0,570.0,1.0
15.0,318.0,327.0,0.9724770642201837
13.0,228.0,237.0,0.9620253164556962
19.0,525.0,525.0,1.0
18.0,777.0,777.0,1.0
20.0,1191.0,1191.0,1.0
23.0,1281.0,1614.0,0.7936802973977695
10.0,126.0,126.0,1.0
17.0,435.0,516.0,0.8430232558139535
15.0,327.0,366.0,0.8934426229508197
21.0,1032.0,1032.0,1.0
13.0,348.0,348.0,1.0
15.0,390.0,414.0,0.9420289855072465
18.0,897.0,897.0,1.0
19.0,1122.0,1122.0,1.0
14.0,189.0,222.0,0.8513513513513513
16.0,390.0,447.0,0.87248322147651
17.0,537.0,537.0,1.0
14.0,417.0,417.0,1.0
18.0,621.0,621.0,1.0
17.0,747.0,747.0,1.0
18.0,711.0,711.0,1.0
14.0,210.0,246.0,0.8536585365853658
19.0,762.0,762.0,1.0
22.0,1512.0,1512.0,1.0
19.0,837.0,837.0,1.0
11.0,0.0,177.0,0.0
15.0,549.0,549.0,1.0
21.0,843.0,843.0,1.0
10.0,0.0,126.0,0.0
18.0,633.0,666.0,0.9504504504504504
16.0,387.0,405.0,0.9555555555555556
19.0,771.0,771.0,1.0
20.0,885.0,885.0,1.0
17.0,459.0,489.0,0.9386503067484664
14.0,162.0,249.0,0.6506024096385542
13.0,249.0,249.0,1.0
14.0,393.0,393.0,1.0
21.0,1029.0,1029.0,1.0
14.0,291.0,291.0,1.0
21.0,1185.0,1185.0,1.0
17.0,417.0,513.0,0.8128654970760234
16.0,465.0,492.0,0.945121951219512
16.0,474.0,474.0,1.0
18.0,660.0,660.0,1.0
18.0,579.0,657.0,0.8812785388127854
14.0,369.0,369.0,1.0
17.0,471.0,627.0,0.7511961722488039
19.0,933.0,933.0,1.0
13.0,156.0,267.0,0.5842696629213483
12.0,0.0,168.0,0.0
15.0,546.0,546.0,1.0
18.0,810.0,810.0,1.0
15.0,357.0,414.0,0.8623188405797102
15.0,414.0,414.0,1.0
15.0,429.0,429.0,1.0
13.0,219.0,219.0,1.0
16.0,486.0,486.0,1.0
18.0,648.0,648.0,1.0
14.0,153.0,246.0,0.6219512195121951
21.0,1383.0,1383.0,1.0
15.0,534.0,534.0,1.0
11.0,201.0,201.0,1.0
14.0,348.0,360.0,0.9666666666666668
17.0,780.0,780.0,1.0
15.0,471.0,471.0,1.0
14.0,261.0,270.0,0.9666666666666668
19.0,1119.0,1119.0,1.0
13.0,336.0,336.0,1.0
19.0,915.0,927.0,0.9870550161812298
16.0,495.0,504.0,0.9821428571428572
18.0,693.0,693.0,1.0
13.0,261.0,261.0,1.0
16.0,501.0,501.0,1.0
19.0,840.0,840.0,1.0
16.0,639.0,639.0,1.0
22.0,402.0,672.0,0.5982142857142857
20.0,1377.0,1377.0,1.0
14.0,402.0,402.0,1.0
16.0,534.0,534.0,1.0
20.0,951.0,951.0,1.0
16.0,435.0,480.0,0.90625
11.0,105.0,180.0,0.5833333333333334
15.0,237.0,237.0,1.0
15.0,474.0,474.0,1.0
16.0,651.0,651.0,1.0
15.0,312.0,330.0,0.9454545454545454
22.0,1254.0,1254.0,1.0
15.0,267.0,309.0,0.8640776699029126
18.0,645.0,645.0,1.0
15.0,411.0,411.0,1.0
12.0,189.0,201.0,0.9402985074626866
16.0,447.0,510.0,0.8764705882352941
21.0,747.0,747.0,1.0
17.0,288.0,450.0,0.64
17.0,777.0,777.0,1.0
15.0,420.0,420.0,1.0
9.0,24.0,33.0,0.7272727272727273
15.0,468.0,468.0,1.0
14.0,234.0,237.0,0.9873417721518988
15.0,498.0,528.0,0.9431818181818182
18.0,741.0,741.0,1.0
22.0,1536.0,1536.0,1.0
14.0,237.0,276.0,0.8586956521739131
16.0,363.0,417.0,0.8705035971223022
11.0,0.0,147.0,0.0
15.0,369.0,405.0,0.9111111111111112
15.0,333.0,366.0,0.9098360655737704
14.0,378.0,381.0,0.9921259842519684
17.0,447.0,522.0,0.8563218390804598
16.0,432.0,432.0,1.0
16.0,495.0,498.0,0.993975903614458
16.0,726.0,726.0,1.0
14.0,246.0,246.0,1.0
18.0,573.0,573.0,1.0
13.0,309.0,309.0,1.0
15.0,177.0,243.0,0.7283950617283951
18.0,654.0,654.0,1.0
15.0,453.0,453.0,1.0
17.0,630.0,630.0,1.0
14.0,189.0,264.0,0.7159090909090909
15.0,552.0,552.0,1.0
12.0,219.0,219.0,1.0
13.0,219.0,219.0,1.0
14.0,0.0,309.0,0.0
21.0,1137.0,1137.0,1.0
10.0,117.0,117.0,1.0
16.0,384.0,393.0,0.9770992366412212
17.0,480.0,480.0,1.0
16.0,342.0,342.0,1.0
19.0,1077.0,1077.0,1.0
18.0,864.0,864.0,1.0
19.0,1062.0,1062.0,1.0
16.0,0.0,435.0,0.0
19.0,468.0,582.0,0.8041237113402062
21.0,1143.0,1143.0,1.0
16.0,411.0,444.0,0.9256756756756755
11.0,129.0,156.0,0.8269230769230769
19.0,999.0,999.0,1.0
18.0,468.0,582.0,0.8041237113402062
19.0,930.0,930.0,1.0
18.0,717.0,717.0,1.0
13.0,156.0,186.0,0.8387096774193549
15.0,270.0,270.0,1.0
15.0,180.0,264.0,0.6818181818181818
18.0,603.0,759.0,0.7944664031620553
20.0,1047.0,1047.0,1.0
16.0,576.0,576.0,1.0
21.0,1263.0,1263.0,1.0
18.0,810.0,810.0,1.0
19.0,804.0,804.0,1.0
18.0,567.0,711.0,0.7974683544303798
16.0,489.0,489.0,1.0
13.0,294.0,294.0,1.0
14.0,246.0,255.0,0.9647058823529412
14.0,0.0,255.0,0.0
17.0,621.0,654.0,0.9495412844036696
20.0,834.0,918.0,0.9084967320261438
12.0,120.0,168.0,0.7142857142857143
14.0,366.0,450.0,0.8133333333333334
17.0,681.0,681.0,1.0
14.0,243.0,258.0,0.9418604651162792
17.0,678.0,678.0,1.0
15.0,222.0,363.0,0.6115702479338843
17.0,693.0,693.0,1.0
19.0,897.0,897.0,1.0
17.0,537.0,537.0,1.0
17.0,750.0,750.0,1.0
12.0,0.0,129.0,0.0
16.0,729.0,729.0,1.0
20.0,705.0,705.0,1.0
14.0,270.0,315.0,0.8571428571428571
15.0,276.0,276.0,1.0
14.0,282.0,282.0,1.0
17.0,603.0,603.0,1.0
16.0,651.0,651.0,1.0
19.0,840.0,840.0,1.0
15.0,348.0,348.0,1.0
15.0,180.0,345.0,0.5217391304347826
13.0,192.0,231.0,0.8311688311688312
18.0,699.0,699.0,1.0
16.0,0.0,309.0,0.0
15.0,378.0,378.0,1.0
16.0,579.0,579.0,1.0
19.0,1149.0,1149.0,1.0
22.0,1806.0,1806.0,1.0
15.0,456.0,456.0,1.0
13.0,234.0,291.0,0.8041237113402062
19.0,888.0,888.0,1.0
15.0,417.0,417.0,1.0
16.0,339.0,339.0,1.0
16.0,534.0,534.0,1.0
14.0,312.0,312.0,1.0
17.0,546.0,546.0,1.0
13.0,168.0,225.0,0.7466666666666667
12.0,228.0,228.0,1.0
16.0,549.0,549.0,1.0
14.0,369.0,369.0,1.0
15.0,201.0,291.0,0.6907216494845361
18.0,609.0,609.0,1.0
18.0,0.0,558.0,0.0
14.0,0.0,279.0,0.0
16.0,582.0,582.0,1.0
14.0,363.0,363.0,1.0
14.0,279.0,312.0,0.8942307692307693
16.0,588.0,588.0,1.0
16.0,318.0,429.0,0.7412587412587412
16.0,336.0,438.0,0.7671232876712328
19.0,666.0,666.0,1.0
14.0,420.0,420.0,1.0
16.0,342.0,408.0,0.8382352941176471
12.0,192.0,192.0,1.0
20.0,1050.0,1050.0,1.0
19.0,825.0,825.0,1.0
15.0,93.0,222.0,0.4189189189189189
15.0,423.0,423.0,1.0
20.0,1128.0,1128.0,1.0
20.0,1119.0,1119.0,1.0
15.0,534.0,534.0,1.0
16.0,495.0,495.0,1.0
15.0,438.0,438.0,1.0
20.0,858.0,858.0,1.0
12.0,207.0,222.0,0.9324324324324323
15.0,477.0,477.0,1.0
18.0,744.0,765.0,0.9725490196078432
12.0,159.0,192.0,0.828125
18.0,660.0,660.0,1.0
17.0,501.0,501.0,1.0
19.0,588.0,588.0,1.0
15.0,258.0,279.0,0.9247311827956988
18.0,798.0,798.0,1.0
12.0,0.0,87.0,0.0
18.0,798.0,837.0,0.953405017921147
14.0,267.0,267.0,1.0
15.0,162.0,288.0,0.5625
11.0,0.0,81.0,0.0
16.0,489.0,489.0,1.0
17.0,654.0,729.0,0.897119341563786
17.0,816.0,816.0,1.0
16.0,552.0,552.0,1.0
12.0,240.0,240.0,1.0
20.0,1104.0,1104.0,1.0
15.0,417.0,417.0,1.0
15.0,369.0,369.0,1.0
14.0,258.0,318.0,0.8113207547169812
13.0,72.0,114.0,0.631578947368421
16.0,585.0,585.0,1.0
19.0,867.0,867.0,1.0
19.0,867.0,867.0,1.0
16.0,648.0,648.0,1.0
15.0,498.0,498.0,1.0
18.0,408.0,480.0,0.85
12.0,249.0,249.0,1.0
16.0,390.0,390.0,1.0
14.0,174.0,222.0,0.7837837837837838
17.0,711.0,711.0,1.0
17.0,468.0,519.0,0.9017341040462428
18.0,585.0,585.0,1.0
14.0,477.0,477.0,1.0
18.0,705.0,705.0,1.0
12.0,210.0,210.0,1.0
21.0,1005.0,1005.0,1.0
13.0,186.0,210.0,0.8857142857142857
21.0,972.0,972.0,1.0
15.0,669.0,669.0,1.0
15.0,432.0,432.0,1.0
15.0,285.0,285.0,1.0
17.0,777.0,777.0,1.0
16.0,453.0,453.0,1.0
15.0,408.0,408.0,1.0
15.0,618.0,618.0,1.0
15.0,417.0,417.0,1.0
14.0,0.0,183.0,0.0
17.0,489.0,489.0,1.0
17.0,369.0,477.0,0.7735849056603774
18.0,771.0,771.0,1.0
19.0,894.0,894.0,1.0
14.0,0.0,267.0,0.0
15.0,366.0,366.0,1.0
15.0,381.0,420.0,0.9071428571428573
14.0,216.0,225.0,0.96
15.0,375.0,375.0,1.0
16.0,438.0,438.0,1.0
14.0,243.0,300.0,0.81
17.0,609.0,609.0,1.0
16.0,549.0,549.0,1.0
18.0,660.0,660.0,1.0
21.0,1023.0,1023.0,1.0
16.0,468.0,468.0,1.0
10.0,93.0,102.0,0.9117647058823528
17.0,507.0,507.0,1.0
17.0,831.0,831.0,1.0
16.0,588.0,588.0,1.0
11.0,105.0,180.0,0.5833333333333334
19.0,702.0,747.0,0.9397590361445785
15.0,435.0,435.0,1.0
11.0,39.0,102.0,0.3823529411764705
13.0,258.0,258.0,1.0
20.0,876.0,963.0,0.909657320872274
19.0,897.0,897.0,1.0
23.0,1278.0,1278.0,1.0
18.0,840.0,840.0,1.0
16.0,552.0,552.0,1.0
19.0,855.0,855.0,1.0
16.0,489.0,489.0,1.0
16.0,561.0,561.0,1.0
15.0,390.0,474.0,0.8227848101265823
13.0,222.0,222.0,1.0
13.0,177.0,231.0,0.7662337662337663
16.0,537.0,537.0,1.0
12.0,183.0,183.0,1.0
15.0,0.0,444.0,0.0
15.0,339.0,339.0,1.0
18.0,753.0,753.0,1.0
16.0,531.0,609.0,0.8719211822660099
15.0,0.0,201.0,0.0
18.0,465.0,696.0,0.6681034482758621
17.0,636.0,636.0,1.0
15.0,432.0,444.0,0.972972972972973
19.0,777.0,777.0,1.0
17.0,684.0,684.0,1.0
17.0,621.0,684.0,0.9078947368421052
17.0,618.0,618.0,1.0
19.0,945.0,945.0,1.0
9.0,78.0,87.0,0.896551724137931
