double_matchings,bits_recovered,bits,%,time
74.0,48924.0,48924.0,1.0,93.7887954711914
72.0,39396.0,39396.0,1.0,63.80520796775818
90.0,98052.0,98052.0,1.0,377.6842081546784
81.0,73341.0,73341.0,1.0,219.52724623680115
41.0,6249.0,6249.0,1.0,2.9457690715789795
8.0,30.0,51.0,0.5882352941176471,0.1735901832580566
25.0,1764.0,1914.0,0.9216300940438872,0.8848564624786377
20.0,858.0,858.0,1.0,0.4316625595092773
11.0,129.0,129.0,1.0,0.2665581703186035
57.0,24654.0,24654.0,1.0,23.0088951587677
91.0,90120.0,90120.0,1.0,327.3130786418915
95.0,115218.0,115218.0,1.0,538.3672845363617
52.0,15114.0,15114.0,1.0,9.55691933631897
37.0,6738.0,6738.0,1.0,3.069500207901001
64.0,30735.0,30735.0,1.0,39.79247570037842
90.0,100932.0,100932.0,1.0,392.10293841362
103.0,136239.0,136239.0,1.0,748.444801568985
15.0,0.0,231.0,0.0,0.4234044551849365
123.0,256467.0,256467.0,1.0,3078.737733602524
69.0,38925.0,38925.0,1.0,52.44239068031311
47.0,13320.0,13320.0,1.0,8.301214933395386
48.0,14310.0,14310.0,1.0,9.442284107208252
108.0,159318.0,159318.0,1.0,1073.20973777771
64.0,26553.0,26553.0,1.0,24.813939094543457
76.0,45636.0,45636.0,1.0,82.34883546829224
85.0,79236.0,79236.0,1.0,250.67851614952087
45.0,10158.0,10158.0,1.0,5.079557418823242
7.0,0.0,33.0,0.0,0.2702701091766357
10.0,144.0,144.0,1.0,0.2783689498901367
66.0,39396.0,39396.0,1.0,61.667139530181885
105.0,139509.0,139509.0,1.0,873.9089260101318
22.0,1068.0,1068.0,1.0,0.6820449829101562
11.0,138.0,138.0,1.0,0.2816479206085205
87.0,81633.0,81633.0,1.0,263.06044912338257
84.0,68655.0,68655.0,1.0,195.3535108566284
65.0,36096.0,36096.0,1.0,50.64830780029297
103.0,139353.0,139353.0,1.0,875.6250569820404
59.0,30252.0,30252.0,1.0,35.33152103424072
89.0,89289.0,89289.0,1.0,331.9349002838135
96.0,114030.0,114030.0,1.0,552.1015746593475
66.0,34062.0,34062.0,1.0,46.07560253143311
38.0,7479.0,7479.0,1.0,3.15510630607605
70.0,45006.0,45006.0,1.0,81.96392941474915
33.0,4221.0,4221.0,1.0,1.5877816677093506
33.0,4374.0,4374.0,1.0,1.829927921295166
73.0,47115.0,47115.0,1.0,93.39673805236816
