double_matchings,bits_recovered,bits,%,time
63.0,34626.0,34626.0,1.0,40.83536767959595
99.0,117333.0,117333.0,1.0,727.9001023769379
101.0,152250.0,152250.0,1.0,808.8434751033783
7.0,0.0,21.0,0.0,0.2398607730865478
108.0,188823.0,188823.0,1.0,1226.2629787921906
109.0,194052.0,194052.0,1.0,1467.5544774532318
113.0,178848.0,178848.0,1.0,1398.053349733353
45.0,12333.0,12333.0,1.0,7.36965537071228
44.0,12462.0,12462.0,1.0,6.965768814086914
94.0,121137.0,121137.0,1.0,521.5299158096313
87.0,82134.0,82134.0,1.0,284.1230447292328
25.0,2292.0,2292.0,1.0,0.8565342426300049
36.0,6366.0,6366.0,1.0,2.6178882122039795
34.0,4869.0,4869.0,1.0,1.7669456005096436
55.0,22020.0,22020.0,1.0,20.213499307632446
95.0,112836.0,112836.0,1.0,426.5336112976074
29.0,3147.0,3147.0,1.0,1.2840166091918943
6.0,15.0,15.0,1.0,0.1372537612915039
10.0,111.0,111.0,1.0,0.3420484066009521
109.0,159738.0,159738.0,1.0,1047.5065832138062
27.0,2844.0,2844.0,1.0,1.1580405235290527
46.0,11010.0,11010.0,1.0,8.043002367019653
24.0,1638.0,1638.0,1.0,0.7628927230834961
29.0,3309.0,3309.0,1.0,1.2292759418487549
108.0,183648.0,183648.0,1.0,1172.7859320640564
19.0,936.0,936.0,1.0,0.5876164436340332
105.0,138273.0,138273.0,1.0,861.3018462657928
50.0,17904.0,17904.0,1.0,11.14908242225647
17.0,399.0,399.0,1.0,0.5726745128631592
130.0,264144.0,264144.0,1.0,3330.83132147789
103.0,144141.0,144141.0,1.0,847.0752394199371
111.0,212184.0,212184.0,1.0,1549.079085111618
97.0,126453.0,126453.0,1.0,639.4042022228241
26.0,2553.0,2553.0,1.0,0.8778917789459229
106.0,179892.0,179892.0,1.0,1165.9002785682678
29.0,2184.0,2184.0,1.0,1.0196797847747805
129.0,295401.0,295401.0,1.0,3220.4244151115417
9.0,39.0,48.0,0.8125,0.3361706733703613
85.0,90180.0,90180.0,1.0,310.1163947582245
91.0,118227.0,118227.0,1.0,460.6406335830689
80.0,70596.0,70596.0,1.0,185.1354808807373
84.0,82911.0,82911.0,1.0,239.97768306732175
50.0,10890.0,10890.0,1.0,7.4534010887146
112.0,194421.0,194421.0,1.0,1437.9700875282288
72.0,48489.0,48489.0,1.0,98.63231444358826
66.0,33150.0,33150.0,1.0,66.03877592086792
21.0,1101.0,1101.0,1.0,0.561976432800293
116.0,199599.0,199599.0,1.0,1683.4508464336395
11.0,114.0,114.0,1.0,0.1981408596038818
107.0,147135.0,147135.0,1.0,1009.411165714264
19.0,825.0,825.0,1.0,0.4662318229675293
113.0,197043.0,197043.0,1.0,1402.4999074935913
8.0,45.0,48.0,0.9375,0.3166007995605469
37.0,5631.0,5631.0,1.0,2.378015756607056
99.0,123096.0,123096.0,1.0,647.8153665065765
74.0,44628.0,44628.0,1.0,81.26484036445618
37.0,5901.0,5901.0,1.0,2.563499927520752
131.0,335433.0,335433.0,1.0,4031.070886135101
62.0,30972.0,30972.0,1.0,42.11488842964173
54.0,19968.0,19968.0,1.0,17.757134437561035
19.0,480.0,486.0,0.9876543209876544,0.4401309490203857
106.0,153132.0,153132.0,1.0,941.5844841003418
82.0,71991.0,71991.0,1.0,210.62781405448916
21.0,1071.0,1071.0,1.0,0.7391908168792725
67.0,36378.0,36378.0,1.0,60.24864435195923
95.0,114351.0,114351.0,1.0,490.4045810699463
85.0,93003.0,93003.0,1.0,277.5829424858093
54.0,21183.0,21183.0,1.0,23.06413722038269
41.0,7191.0,7191.0,1.0,3.2642762660980225
126.0,272025.0,272025.0,1.0,2937.0029854774475
101.0,140661.0,140661.0,1.0,717.9064931869507
26.0,2595.0,2595.0,1.0,0.9080462455749512
12.0,147.0,186.0,0.7903225806451613,0.404592752456665
39.0,7746.0,7746.0,1.0,3.5689194202423096
131.0,314901.0,314901.0,1.0,3304.8838698863983
34.0,5061.0,5061.0,1.0,2.119356870651245
70.0,43848.0,43848.0,1.0,81.48178148269653
37.0,6579.0,6579.0,1.0,3.39239239692688
27.0,2460.0,2460.0,1.0,0.9202511310577391
15.0,354.0,354.0,1.0,0.4317319393157959
97.0,111237.0,111237.0,1.0,574.2177455425262
81.0,69651.0,69651.0,1.0,248.10510110855105
56.0,22329.0,22329.0,1.0,20.668476581573486
89.0,92706.0,92706.0,1.0,349.7925608158112
60.0,26883.0,26883.0,1.0,31.389726161956787
109.0,191367.0,191367.0,1.0,1209.7198967933657
31.0,3558.0,3558.0,1.0,1.2530388832092283
104.0,157134.0,157134.0,1.0,904.3428208827972
25.0,1881.0,1881.0,1.0,1.032630443572998
89.0,103638.0,103638.0,1.0,361.5703926086426
50.0,17766.0,17766.0,1.0,14.893354892730711
103.0,151146.0,151146.0,1.0,833.2461445331573
10.0,153.0,153.0,1.0,0.2801923751831054
32.0,3135.0,3135.0,1.0,1.4685509204864502
27.0,2058.0,2058.0,1.0,0.9654812812805176
102.0,133569.0,133569.0,1.0,765.9230885505676
52.0,19323.0,19323.0,1.0,16.463061571121216
135.0,302052.0,302052.0,1.0,3692.2010459899902
133.0,306039.0,306039.0,1.0,3823.566106081009
10.0,114.0,114.0,1.0,0.266467809677124
51.0,20967.0,20967.0,1.0,15.931151151657104
45.0,13890.0,13890.0,1.0,10.671016454696655
25.0,1908.0,1908.0,1.0,1.0955071449279783
43.0,8274.0,8274.0,1.0,4.463829278945923
111.0,181725.0,181725.0,1.0,1442.4786291122437
61.0,34527.0,34527.0,1.0,47.20393824577332
60.0,29100.0,29100.0,1.0,32.90891408920288
79.0,69462.0,69462.0,1.0,169.02600193023682
44.0,9528.0,9528.0,1.0,5.014084339141846
107.0,162075.0,162075.0,1.0,1009.1830613613128
5.0,6.0,9.0,0.6666666666666666,0.187295913696289
24.0,1572.0,1572.0,1.0,0.5503664016723633
30.0,3789.0,3789.0,1.0,1.502432346343994
7.0,36.0,36.0,1.0,0.2325925827026367
35.0,5067.0,5067.0,1.0,2.0665524005889893
114.0,198636.0,198636.0,1.0,1627.3907124996183
70.0,45402.0,45402.0,1.0,83.34217739105225
98.0,134484.0,134484.0,1.0,748.5746638774872
98.0,124800.0,124800.0,1.0,583.8649892807007
79.0,68973.0,68973.0,1.0,157.39002990722656
81.0,72408.0,72408.0,1.0,226.70687794685364
86.0,83763.0,83763.0,1.0,290.40211725234985
73.0,54378.0,54378.0,1.0,121.15756011009216
66.0,37083.0,37083.0,1.0,60.26968717575073
47.0,12609.0,12609.0,1.0,8.58922529220581
87.0,85107.0,85107.0,1.0,332.43842673301697
19.0,966.0,966.0,1.0,0.6225037574768066
83.0,85515.0,85515.0,1.0,255.12193965911865
41.0,7857.0,7857.0,1.0,4.009176731109619
27.0,2772.0,2772.0,1.0,1.1401889324188232
6.0,27.0,27.0,1.0,0.1340363025665283
67.0,41877.0,41877.0,1.0,74.67625713348389
93.0,115266.0,115266.0,1.0,504.626608133316
40.0,9195.0,9195.0,1.0,4.443374633789063
26.0,2265.0,2265.0,1.0,0.9808320999145508
65.0,36867.0,36867.0,1.0,51.23284554481506
105.0,130338.0,130338.0,1.0,790.9498727321625
47.0,12906.0,12906.0,1.0,7.875099182128906
35.0,7020.0,7020.0,1.0,2.4605441093444824
108.0,193602.0,193602.0,1.0,1309.0129623413086
44.0,11769.0,11769.0,1.0,7.088686466217041
60.0,25722.0,25722.0,1.0,26.14078950881958
